Tip Propri;Tip strada;Denumire s;Suprafata ;Suprafata ;Suprafata teren;Pret tranz;Data tranz;Sursa fina,,,,,
Cladire;Alee;PANTELIMON;15,3400;0,0000;0,0000;77923,0000;27.02.2023;fara sursa,
Cladire;Alee;PANTELIMON;14,5700;0,0000;0,0000;98810,0000;24.08.2023;Surse proprii,
Cladire;Alee;PANTELIMON;14,9800;0,0000;0,0000;98437,0000;03.03.2023;Surse proprii,
Cladire;Alee;PANTELIMON;14,8100;0,0000;0,0000;87500,0000;10.05.2023;Surse proprii,
Cladire;Alee;PANTELIMON;15,2800;0,0000;0,0000;136810,0000;29.09.2023;Surse proprii,
Cladire;Alee;PANTELIMON;27,3600;0,0000;0,0000;72851,0000;30.09.2014;Surse proprii,
Cladire;Alee;PANTELIMON;15,6000;0,0000;0,0000;60000,0000;09.11.2020;Mixt,
Cladire;Alee;PANTELIMON;15,4000;0,0000;0,0000;98586,0000;20.01.2023;Surse proprii,
Cladire;Alee;PETRE ANTONESCU;66,4400;0,0000;0,0000;359855,0000;27.07.2023;Surse proprii,
Cladire;Alee;PETRE ANTONESCU;75,0300;0,0000;0,0000;323329,0000;28.09.2023;Surse proprii,
Cladire;Alee;PETRE ANTONESCU;45,5000;0,0000;0,0000;317500,0000;13.09.2023;Surse proprii,
Cladire;Alee;PETRE ANTONESCU;49,3300;0,0000;0,0000;350000,0000;31.03.2023;Mixt,
Cladire;Alee;PETRE ANTONESCU;48,0400;0,0000;0,0000;280695,0000;25.07.2023;Surse proprii,
Cladire;Alee;PIATRA MARE;50,6300;0,0000;0,0000;275787,0000;15.03.2023;Surse proprii,
Cladire;Alee;PIATRA MARE;50,1100;0,0000;0,0000;290563,2000;23.02.2023;Credit,
Cladire;Alee;PIATRA MARE;65,0300;0,0000;0,0000;477240,0000;08.05.2023;Mixt,
Cladire;Alee;PIATRA MARE;51,0200;0,0000;0,0000;308295,0000;29.11.2023;Surse proprii,
Teren;Alee;ROMULA;0,0000;0,0000;440,0000;4699,1700;10.08.2023;Surse proprii,
Cladire;Alee;SILISTEA;14,9000;0,0000;0,0000;74617,0000;04.10.2023;Surse proprii,
Cladire;Alee;SILISTEA;25,4600;0,0000;0,0000;120712,0000;12.01.2022;Surse proprii,
Cladire;Alee;SILISTEA;35,4900;0,0000;0,0000;157670,7000;06.12.2023;Surse proprii,
Cladire;Alee;SILISTEA;0,0000;14,3500;0,0000;68587,0000;10.05.2023;Surse proprii,
Cladire;Alee;SILISTEA;14,9400;0,0000;0,0000;47576,0000;28.09.2023;Surse proprii,
Cladire;Alee;SILISTEA;0,0000;25,4500;0,0000;90640,0000;22.01.2016;Surse proprii,
Cladire;Alee;SILISTEA;14,9400;0,0000;0,0000;80665,0000;09.05.2023;Surse proprii,
Cladire;Alee;SILISTEA;25,4600;0,0000;0,0000;164880,3000;03.03.2023;Surse proprii,
Cladire;Alee;SINAIA;66,8400;0,0000;0,0000;346500,0000;07.08.2023;Surse proprii,
Cladire;Alee;SINAIA;61,6300;0,0000;0,0000;364065,0000;26.07.2023;Mixt,
Cladire;Alee;SINAIA;28,7000;0,0000;0,0000;164016,0000;28.11.2023;Mixt,
Cladire;Alee;SINAIA;64,8700;0,0000;0,0000;427420,0000;06.10.2023;Credit,
Cladire;Alee;SINAIA;35,2500;0,0000;0,0000;116509,0000;26.05.2023;Surse proprii,
Cladire;Alee;SINAIA;35,2800;0,0000;0,0000;249035,0000;18.01.2023;fara sursa,
Cladire;Alee;SINAIA;35,7000;0,0000;0,0000;240943,1500;19.09.2023;Mixt,
Cladire;Alee;SINAIA;41,3400;0,0000;0,0000;288561,6000;05.10.2023;Surse proprii,
Cladire;Alee;SINAIA;61,0700;0,0000;0,0000;271227,0000;18.01.2023;Mixt,
Cladire;Alee;SINAIA;34,0000;0,0000;0,0000;227242,0000;27.04.2023;Surse proprii,
Cladire;Alee;SINAIA;36,0000;0,0000;0,0000;296580,0000;02.06.2022;Surse proprii,
Cladire;Alee;SINAIA;40,8400;0,0000;0,0000;242289,0000;06.10.2023;Surse proprii,
Cladire;Alee;SINAIA;40,8700;0,0000;0,0000;228587,0000;22.12.2023;Surse proprii,
Cladire;Alee;SINAIA;47,0000;0,0000;0,0000;266958,0000;01.09.2023;Credit,
Cladire;Alee;SINAIA;56,5100;0,0000;0,0000;330000,0000;29.11.2023;Credit,
Cladire;Alee;SINAIA;59,4000;0,0000;0,0000;418735,0000;23.06.2023;Surse proprii,
Cladire;Alee;SINAIA;59,4700;0,0000;0,0000;312228,0000;12.06.2023;Surse proprii,
Cladire;Alee;SINAIA;60,1500;0,0000;0,0000;416766,0000;07.06.2023;Surse proprii,
Cladire;Alee;SOCULUI;65,7000;0,0000;0,0000;372203,0000;18.07.2023;Surse proprii,
Cladire;Alee;TEIUL DOAMNEI;33,7100;0,0000;0,0000;246610,0000;21.08.2023;Mixt,
Cladire;Alee;TEIUL DOAMNEI;35,0000;0,0000;0,0000;246275,0000;27.03.2023;Surse proprii,
Cladire;Alee;TEIUL DOAMNEI;46,2300;0,0000;0,0000;246385,0000;09.08.2023;Credit,
Cladire;Alee;TEIUL DOAMNEI;43,9200;0,0000;0,0000;294877,0000;21.01.2023;Surse proprii,
Cladire;Alee;TEIUL DOAMNEI;67,7500;0,0000;0,0000;190000,0000;31.08.2023;Surse proprii,
Cladire;Alee;TEIUL DOAMNEI;35,1400;0,0000;0,0000;248455,0000;13.11.2023;Surse proprii,
Cladire;Alee;TEIUL DOAMNEI;44,7000;0,0000;0,0000;300000,0000;24.03.2023;Mixt,
Cladire;Alee;TIBISCUM;75,1300;0,0000;0,0000;442640,0000;17.11.2023;Mixt,
Cladire;Alee;TIBISCUM;34,4300;0,0000;0,0000;442640,0000;17.11.2023;Mixt,
Cladire;Alee;TIBISCUM;5,9900;0,0000;0,0000;442640,0000;17.11.2023;Mixt,
Cladire;Alee;TIBISCUM;13,0800;0,0000;0,0000;442640,0000;17.11.2023;Surse proprii,
Teren;Alee;TIBISCUM;0,0000;0,0000;26,8800;442640,0000;17.11.2023;Mixt,
Teren;Alee;TIBISCUM;0,0000;0,0000;4,6800;442640,0000;17.11.2023;Mixt,
Cladire;Alee;VERGULUI;36,3800;0,0000;0,0000;213148,0000;20.07.2023;Mixt,
Cladire;Alee;VERGULUI;35,3300;0,0000;0,0000;201662,0000;08.12.2022;Surse proprii,
Cladire;Alee;VERGULUI;36,0500;0,0000;0,0000;198576,0000;30.06.2023;fara sursa,
Cladire;Alee;VERGULUI;36,4800;0,0000;0,0000;180000,0000;21.03.2023;fara sursa,
Cladire;Alee;VERGULUI;59,1600;0,0000;0,0000;372810,0000;12.12.2023;Surse proprii,
Cladire;Alee;VERGULUI;59,7700;0,0000;0,0000;307278,0000;26.06.2023;Surse proprii,
Cladire;Alee;VERGULUI;0,0000;36,1300;0,0000;266850,0000;03.10.2023;Surse proprii,
Cladire;Alee;VERGULUI;34,2500;0,0000;0,0000;150000,0000;26.05.2023;Surse proprii,
Cladire;Alee;VERGULUI;35,1000;0,0000;0,0000;189620,0000;10.01.2023;Mixt,
Cladire;Alee;VERGULUI;35,4600;0,0000;0,0000;233797,0000;03.10.2023;Surse proprii,
Cladire;Alee;VERGULUI;35,7000;0,0000;0,0000;248180,0000;23.06.2023;Surse proprii,
Cladire;Alee;VERGULUI;41,3600;0,0000;0,0000;49675,0000;25.09.2023;Surse proprii,
Cladire;Alee;VERGULUI;35,8000;0,0000;0,0000;213615,4000;05.12.2023;Surse proprii,
Cladire;Alee;VERGULUI;35,8000;0,0000;0,0000;223664,0000;14.11.2023;Mixt,
Cladire;Alee;VERGULUI;48,2200;0,0000;0,0000;315808,0000;18.08.2023;Mixt,
Cladire;Alee;VERGULUI;49,2600;0,0000;0,0000;161637,0000;28.11.2023;Surse proprii,
Cladire;Alee;ZARANDULUI;50,5300;0,0000;0,0000;387145,0000;03.07.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;24,1000;0,0000;0,0000;164863,0000;29.06.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;53,7300;0,0000;0,0000;324838,0000;02.07.2021;Credit,
Cladire;Bulevard;BASARABIA;2,9300;0,0000;0,0000;0,0000;31.10.2023;Credit,
Cladire;Bulevard;BASARABIA;49,7000;0,0000;0,0000;301952,0000;31.10.2023;Credit,
Cladire;Bulevard;BASARABIA;55,7900;0,0000;0,0000;358998,2500;04.07.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;2,0600;0,0000;0,0000;358998,2500;04.07.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;71,0000;0,0000;0,0000;471770,0000;12.09.2023;Mixt,
Cladire;Bulevard;BASARABIA;1,4900;0,0000;0,0000;81272,0000;10.05.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;15,0800;0,0000;0,0000;81272,0000;10.05.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;87,5300;0,0000;0,0000;459578,0000;22.11.2022;Surse proprii,
Cladire;Bulevard;BASARABIA;91,6500;0,0000;0,0000;459578,0000;22.11.2022;Surse proprii,
Cladire;Bulevard;BASARABIA;50,2000;0,0000;0,0000;296220,0000;07.04.2023;Mixt,
Cladire;Bulevard;BASARABIA;61,6400;0,0000;0,0000;270800,0000;11.10.2023;Credit,
Cladire;Bulevard;BASARABIA;53,5000;0,0000;0,0000;320352,0000;28.07.2023;Credit,
Cladire;Bulevard;BASARABIA;68,1000;0,0000;0,0000;545895,0000;08.09.2023;Credit,
Cladire;Bulevard;BASARABIA;85,3000;0,0000;0,0000;630000,0000;13.10.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;101,3600;0,0000;0,0000;760019,0000;19.09.2023;Mixt,
Cladire;Bulevard;BASARABIA;0,0000;50,2400;0,0000;138572,0000;08.08.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;0,0000;6,5600;0,0000;138572,0000;08.08.2023;Surse proprii,
Teren;Bulevard;BASARABIA;0,0000;0,0000;12,6700;138572,0000;08.08.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;0,0000;34,0500;0,0000;218921,0000;23.12.2020;Surse proprii,
Teren;Bulevard;BASARABIA;0,0000;0,0000;31,3700;218921,0000;23.12.2020;Surse proprii,
Cladire;Bulevard;BASARABIA;43,5000;0,0000;0,0000;208356,0000;22.05.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;46,0900;0,0000;0,0000;248500,0000;18.10.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;49,0300;0,0000;0,0000;278090,0000;16.10.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;0,0000;17,4200;0,0000;196,5300;07.12.2022;Surse proprii,
Teren;Bulevard;BASARABIA;0,0000;0,0000;9,0300;196,5300;07.12.2022;Surse proprii,
Cladire;Bulevard;BASARABIA;46,6300;0,0000;0,0000;377280,0000;19.10.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;46,6700;0,0000;0,0000;363862,9600;05.07.2023;Mixt,
Cladire;Bulevard;BASARABIA;46,7000;0,0000;0,0000;306013,0000;09.02.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;46,7100;0,0000;0,0000;248480,0000;08.11.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;47,1000;0,0000;0,0000;271139,0000;03.05.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;47,7200;0,0000;0,0000;373958,0000;10.05.2023;Mixt,
Cladire;Bulevard;BASARABIA;46,7000;0,0000;0,0000;280200,0000;04.08.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;46,7500;0,0000;0,0000;263282,8000;18.10.2023;Mixt,
Cladire;Bulevard;BASARABIA;46,9900;0,0000;0,0000;262273,0000;22.12.2022;Surse proprii,
Cladire;Bulevard;BASARABIA;47,0000;0,0000;0,0000;173806,1800;07.03.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;43,0000;0,0000;0,0000;322582,0000;26.10.2023;Mixt,
Cladire;Bulevard;BASARABIA;43,3500;0,0000;0,0000;355702,0000;22.08.2023;Credit,
Cladire;Bulevard;BASARABIA;44,0300;0,0000;0,0000;313128,9000;14.11.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;45,3000;0,0000;0,0000;248515,0000;14.11.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;54,4500;0,0000;0,0000;4196026,0000;22.06.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;44,3800;0,0000;0,0000;343210,0000;27.02.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;44,0700;0,0000;0,0000;282742,0000;19.06.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;44,4800;0,0000;0,0000;328789,0000;21.08.2023;Mixt,
Cladire;Bulevard;BASARABIA;74,7600;0,0000;0,0000;542245,0000;05.05.2023;Credit,
Cladire;Bulevard;BASARABIA;43,0400;0,0000;0,0000;276528,0000;05.04.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;43,6500;0,0000;0,0000;273000,0000;23.05.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;45,2400;0,0000;0,0000;312245,0900;30.10.2023;Surse proprii,
Teren;Bulevard;BASARABIA;0,0000;0,0000;6,2400;273000,0000;23.05.2023;Surse proprii,
Teren;Bulevard;BASARABIA;0,0000;0,0000;6,3100;312245,0900;30.10.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;42,7700;0,0000;0,0000;314790,4000;08.12.2022;Mixt,
Cladire;Bulevard;BASARABIA;24,1000;0,0000;0,0000;96358,0000;01.11.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;49,9700;0,0000;0,0000;125873,5500;04.11.2020;Surse proprii,
Cladire;Bulevard;BASARABIA;23,5600;0,0000;0,0000;40000,0000;31.07.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;4,1500;0,0000;0,0000;0,0000;01.11.2023;Surse proprii,
Teren;Bulevard;BASARABIA;0,0000;0,0000;21,8800;20000,0000;31.07.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;43,3000;0,0000;0,0000;307693,6000;26.10.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;77,2600;0,0000;0,0000;506470,0000;17.10.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;51,4800;0,0000;0,0000;314867,0000;25.01.2023;fara sursa,
Cladire;Bulevard;BASARABIA;64,9900;0,0000;0,0000;479979,0000;10.08.2023;Mixt,
Cladire;Bulevard;BASARABIA;45,1300;0,0000;0,0000;306398,0000;07.10.2022;Surse proprii,
Cladire;Bulevard;BASARABIA;62,4800;0,0000;0,0000;392096,0000;15.02.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;51,4300;0,0000;0,0000;401115,4400;27.10.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;53,3800;0,0000;0,0000;397568,0000;27.09.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;53,6000;0,0000;0,0000;305158,0000;07.04.2023;Mixt,
Cladire;Bulevard;BASARABIA;61,4000;0,0000;0,0000;362613,0000;10.11.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;65,0000;0,0000;0,0000;324653,6500;24.05.2023;Mixt,
Cladire;Bulevard;BASARABIA;64,8300;0,0000;0,0000;472169,0000;28.11.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;42,9200;0,0000;0,0000;309128,0000;20.07.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;43,9700;0,0000;0,0000;300000,0000;13.02.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;44,1200;0,0000;0,0000;343587,0000;14.07.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;44,3200;0,0000;0,0000;293148,0000;27.01.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;65,6000;0,0000;0,0000;394292,0000;12.05.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;66,6000;0,0000;0,0000;457552,0000;23.10.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;23,7800;0,0000;0,0000;213666,0000;13.11.2023;fara sursa,
Cladire;Bulevard;BASARABIA;66,2000;0,0000;0,0000;171630,0000;05.10.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;79,3200;0,0000;0,0000;686336,0000;03.02.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;81,1000;0,0000;0,0000;482829,0000;07.08.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;45,8000;0,0000;0,0000;370522,5000;21.07.2023;Mixt,
Cladire;Bulevard;BASARABIA;44,1800;0,0000;0,0000;292835,0000;06.06.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;47,5400;0,0000;0,0000;288306,0000;12.12.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;45,9900;0,0000;0,0000;376963,2000;07.06.2023;Credit,
Cladire;Bulevard;BASARABIA;3,4200;0,0000;0,0000;376963,2000;07.06.2023;Credit,
Cladire;Bulevard;BASARABIA;5,3600;0,0000;0,0000;600000,0000;11.09.2023;Credit,
Cladire;Bulevard;BASARABIA;0,0000;4,5000;0,0000;665198,7100;08.05.2023;Credit,
Cladire;Bulevard;BASARABIA;0,0000;81,1200;0,0000;665198,7000;08.05.2023;Credit,
Cladire;Bulevard;BASARABIA;32,3900;0,0000;0,0000;258825,0000;12.05.2023;fara sursa,
Cladire;Bulevard;BASARABIA;77,0400;0,0000;0,0000;600000,0000;11.09.2023;Credit,
Cladire;Bulevard;BASARABIA;5,9000;0,0000;0,0000;182956,0000;12.05.2023;fara sursa,
Cladire;Bulevard;BASARABIA;5,6300;0,0000;0,0000;330706,0000;13.01.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;48,5000;0,0000;0,0000;297000,0000;13.07.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;53,8600;0,0000;0,0000;330706,0000;13.01.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;48,2800;0,0000;0,0000;346283,0000;22.06.2022;Mixt,
Cladire;Bulevard;BASARABIA;8,2700;0,0000;0,0000;297000,0000;13.07.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;31,7100;0,0000;0,0000;222115,0000;13.01.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;2,0700;0,0000;0,0000;222115,0000;13.01.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;99,9000;0,0000;0,0000;248500,0000;02.11.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;16,5600;0,0000;0,0000;248500,0000;02.11.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;18,6300;0,0000;0,0000;248500,0000;02.11.2023;Surse proprii,
Teren;Bulevard;BASARABIA;0,0000;0,0000;2,2700;248200,0000;02.11.2023;Surse proprii,
Teren;Bulevard;BASARABIA;0,0000;0,0000;14,9120;248500,0000;02.11.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;40,2200;0,0000;0,0000;282064,0000;31.03.2023;Surse proprii,
Cladire;Bulevard;BASARABIA;23,9700;0,0000;0,0000;143000,0000;13.04.2023;Mixt,
Cladire;Bulevard;CAROL I;56,4200;0,0000;0,0000;360651,2500;04.10.2023;Surse proprii,
Cladire;Bulevard;CAROL I;112,9300;0,0000;0,0000;429492,0000;15.02.2023;Surse proprii,
Cladire;Bulevard;CAROL I;132,2200;0,0000;0,0000;429492,0000;15.02.2023;Surse proprii,
Cladire;Bulevard;CAROL I;20,3000;0,0000;0,0000;184852,0000;12.05.2023;Surse proprii,
Cladire;Bulevard;CAROL I;53,4000;0,0000;0,0000;291996,9000;06.09.2023;Surse proprii,
Cladire;Bulevard;CAROL I;107,5500;0,0000;0,0000;737340,0000;10.03.2023;Mixt,
Cladire;Bulevard;CAROL I;39,5400;0,0000;0,0000;0,0000;08.03.2001;Surse proprii,
Cladire;Bulevard;CAROL I;71,7600;0,0000;0,0000;260749,4000;26.07.2023;Surse proprii,
Cladire;Bulevard;CAROL I;10,3700;0,0000;0,0000;260749,4000;26.07.2023;Surse proprii,
Cladire;Bulevard;CAROL I;90,7900;0,0000;0,0000;471067,0000;16.06.2023;Surse proprii,
Cladire;Bulevard;CAROL I;22,2500;0,0000;0,0000;471067,0000;16.06.2023;Surse proprii,
Teren;Bulevard;CAROL I;0,0000;0,0000;26,5700;471067,0000;16.06.2023;Surse proprii,
Cladire;Bulevard;CAROL I;106,5000;0,0000;0,0000;546964,0000;24.10.2023;Surse proprii,
Cladire;Bulevard;CAROL I;101,6800;0,0000;0,0000;600155,0000;22.02.2023;Mixt,
Cladire;Bulevard;CAROL I;101,6800;0,0000;0,0000;572472,0000;23.05.2023;Surse proprii,
Cladire;Bulevard;CAROL I;81,7700;0,0000;0,0000;526820,0000;22.08.2023;Surse proprii,
Cladire;Bulevard;CAROL I;5,0900;0,0000;0,0000;526820,0000;22.08.2023;Surse proprii,
Teren;Bulevard;CAROL I;0,0000;0,0000;62,1100;0,0000;16.06.2021;Surse proprii,
Cladire;Bulevard;CAROL I;5,9800;0,0000;0,0000;631219,8400;03.03.2022;Credit,
Cladire;Bulevard;CAROL I;88,1200;0,0000;0,0000;631219,8000;03.03.2022;Credit,
Cladire;Bulevard;CAROL I;19,7000;0,0000;0,0000;149028,0000;18.10.2023;Surse proprii,
Cladire;Bulevard;CAROL I;60,1100;0,0000;0,0000;408251,2500;31.03.2023;Surse proprii,
Cladire;Bulevard;CAROL I;88,3900;0,0000;0,0000;458490,0000;11.04.2023;Surse proprii,
Cladire;Bulevard;CAROL I;82,8400;0,0000;0,0000;310539,0000;27.07.2023;Surse proprii,
Cladire;Bulevard;CAROL I;3,2800;0,0000;0,0000;310539,0000;27.07.2023;Surse proprii,
Teren;Bulevard;CAROL I;0,0000;0,0000;18,7200;310539,0000;27.07.2023;Surse proprii,
Cladire;Bulevard;CAROL I;2,8400;0,0000;0,0000;446670,0000;28.06.2023;Surse proprii,
Cladire;Bulevard;CAROL I;3,0000;0,0000;0,0000;99400,0000;04.05.2022;Surse proprii,
Cladire;Bulevard;CAROL I;48,7900;0,0000;0,0000;437571,0000;19.10.2023;Surse proprii,
Cladire;Bulevard;CAROL I;64,5900;0,0000;0,0000;99400,0000;04.05.2022;Surse proprii,
Cladire;Bulevard;CAROL I;47,3700;0,0000;0,0000;446670,0000;28.06.2023;Surse proprii,
Teren;Bulevard;CAROL I;0,0000;0,0000;11,0400;99400,0000;04.05.2022;Surse proprii,
Cladire;Bulevard;CAROL I;68,1500;0,0000;0,0000;296004,0000;02.08.2023;Surse proprii,
Cladire;Bulevard;CAROL I;64,4400;0,0000;0,0000;245000,0000;24.02.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;360,0000;0,0000;0,0000;257932,0000;01.06.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;29,7400;0,0000;0,0000;221814,0000;27.07.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;66,6900;0,0000;0,0000;126065,0000;06.11.2000;Surse proprii,
Cladire;Bulevard;CHISINAU;34,0100;0,0000;0,0000;281272,0000;05.05.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;48,6000;0,0000;0,0000;321360,0000;04.09.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;24,8700;0,0000;0,0000;224492,0000;03.08.2023;Mixt,
Cladire;Bulevard;CHISINAU;49,8100;0,0000;0,0000;315000,0000;07.11.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;30,9500;0,0000;0,0000;149112,0000;17.11.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;51,2100;0,0000;0,0000;314406,4000;07.12.2022;Surse proprii,
Cladire;Bulevard;CHISINAU;51,4000;0,0000;0,0000;313236,0000;15.12.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;66,4500;0,0000;0,0000;415000,0000;13.12.2022;Surse proprii,
Cladire;Bulevard;CHISINAU;67,1000;0,0000;0,0000;398080,0000;03.10.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;81,0000;0,0000;0,0000;523640,0000;30.03.2023;Mixt,
Cladire;Bulevard;CHISINAU;50,2600;0,0000;0,0000;173000,0000;12.12.2022;Surse proprii,
Cladire;Bulevard;CHISINAU;55,7600;0,0000;0,0000;269198,0000;31.05.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;0,0000;28,8400;0,0000;193474,9500;23.12.2022;Surse proprii,
Cladire;Bulevard;CHISINAU;27,9000;0,0000;0,0000;183520,0000;25.10.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;29,1500;0,0000;0,0000;208068,0000;10.07.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;29,1600;0,0000;0,0000;243383,4500;19.09.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;31,1400;0,0000;0,0000;208450,0000;10.10.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;31,3200;0,0000;0,0000;156800,0000;25.08.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;32,2800;0,0000;0,0000;156800,0000;25.08.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;48,6300;0,0000;0,0000;350000,0000;19.01.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;50,4000;0,0000;0,0000;286172,0000;26.04.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;51,3100;0,0000;0,0000;296532,0000;16.08.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;50,3700;0,0000;0,0000;302517,0000;27.10.2022;Surse proprii,
Cladire;Bulevard;CHISINAU;52,7700;0,0000;0,0000;345065,0000;28.03.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;61,2000;0,0000;0,0000;414120,0000;21.06.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;64,3400;0,0000;0,0000;402583,0000;27.11.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;64,5000;0,0000;0,0000;452361,0000;24.11.2023;Mixt,
Cladire;Bulevard;CHISINAU;65,3700;0,0000;0,0000;509766,4000;26.01.2023;fara sursa,
Cladire;Bulevard;CHISINAU;63,3000;0,0000;0,0000;457240,0000;09.10.2023;Mixt,
Cladire;Bulevard;CHISINAU;63,8300;0,0000;0,0000;450000,0000;18.12.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;23,2300;0,0000;0,0000;180748,0000;11.10.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;50,3400;0,0000;0,0000;98800,0000;21.04.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;77,7000;0,0000;0,0000;427376,0000;20.12.2022;fara sursa,
Cladire;Bulevard;CHISINAU;58,0300;0,0000;0,0000;183893,7000;16.11.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;0,0000;59,1100;0,0000;407721,0000;28.12.2022;Surse proprii,
Teren;Bulevard;CHISINAU;0,0000;0,0000;7,7500;407721,0000;28.12.2022;Surse proprii,
Cladire;Bulevard;CHISINAU;51,3100;0,0000;0,0000;345667,0000;13.04.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;51,3100;0,0000;0,0000;388575,0000;03.10.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;53,6000;0,0000;0,0000;295470,0000;25.07.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;50,9400;0,0000;0,0000;376770,0000;29.05.2023;Mixt,
Cladire;Bulevard;CHISINAU;65,9900;0,0000;0,0000;420418,0000;04.07.2022;Credit,
Cladire;Bulevard;CHISINAU;67,1900;0,0000;0,0000;406974,0000;09.10.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;51,5800;0,0000;0,0000;114335,0000;04.02.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;64,1000;0,0000;0,0000;494184,0000;30.08.2023;Credit,
Cladire;Bulevard;CHISINAU;64,6000;0,0000;0,0000;447327,0000;14.11.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;77,4700;0,0000;0,0000;485237,2100;11.07.2023;Surse proprii,
Cladire;Bulevard;CHISINAU;30,6500;0,0000;0,0000;49500,0000;12.09.2023;Surse proprii,
